Source,Target,Weight
7045818,279770,1
6642511,257583,1
4677274,189572,1
11122148,382016,1
6773484,158788,1
13623317,765729,1
8184504,404827,1
1712564,46630,1
10994053,57270,1
6411191,258685,1
9008417,424035,1
1497186,21464,1
7081670,238734,1
1388600,16380,1
4960815,171445,1
9598165,192257,1
7908271,364232,1
3199342,85017,1
5239606,100737,1
1048511,7307,1
7887926,163090,1
9886122,530168,1
5940724,66746,1
5233800,201491,1
1469557,16215,1
22962346,732036,1
5550669,109037,1
22450670,1378897,1
8542547,416448,1
24257227,125450,1
5218856,182983,1
20962246,294237,1
12048552,719215,1
22101835,767388,1
7389409,183959,1
7640862,351761,1
12169064,560307,1
9592007,396692,1
12206905,357534,1
8595771,425002,1
13446936,879464,1
22599704,1155871,1
6997825,43413,1
2161852,55658,1
3241634,3286,1
11061693,192811,1
20774431,841981,1
13623594,1037311,1
6971222,142853,1
5825269,219357,1
6976663,201519,1
11463509,342447,1
13426209,512703,1
9171946,396630,1
1401364,10379,1
7954655,391372,1
12523427,694727,1
8936227,341432,1
22575861,1519185,1
9771105,153069,1
7734151,352131,1
21190793,300090,1
6098326,263431,1
8801228,230103,1
7783801,297802,1
8976903,262688,1
6759896,284259,1
10162392,212761,1
10794091,354379,1
10446788,575884,1
8132654,404314,1
6099479,131035,1
9955246,389133,1
7661129,274454,1
12972011,738229,1
10725884,404202,1
9884556,109311,1
7765155,276473,1
3246432,85010,1
8027994,396554,1
23230040,713449,1
3620604,60641,1
2158739,22839,1
5260240,162140,1
3409523,91894,1
5831865,84887,1
12911510,400133,1
6539890,274008,1
6825268,225534,1
10809071,557132,1
24187381,1898306,1
24625723,1550476,1
11316916,245565,1
9316854,442369,1
23217224,1688205,1
4883341,34754,1
6178365,94233,1
24813561,342535,1
1851236,57388,1
5080245,167681,1
12106629,86784,1
3536884,93773,1
9474808,243612,1
13215747,703129,1
24461639,742686,1
1634977,19617,1
24495035,1822640,1
2897968,91558,1
24684672,949822,1
8648498,383279,1
23638405,1397842,1
12694425,457964,1
12817134,459534,1
10065491,503713,1
4119482,122260,1
23064582,1480068,1
11257109,288803,1
12131176,654855,1
9246424,464756,1
22208717,272766,1
7254207,325906,1
4754549,20054,1
13326953,1072412,1
13773836,277091,1
2476075,19026,1
12640948,254946,1
10768395,103469,1
10193133,399837,1
24159936,687684,1
6951943,178236,1
5200195,148553,1
9173934,37496,1
6270949,267347,1
3257236,100983,1
23003636,710534,1
2579666,3661,1
20847808,762706,1
4859621,210011,1
7089314,277301,1
3778081,7534,1
3639355,41949,1
2788018,75143,1
12911923,687446,1
12792118,890077,1
21647075,980266,1
22336750,700405,1
8886573,448508,1
12092633,834483,1
10792214,164837,1
13799011,534443,1
4648197,127325,1
4246416,19751,1
4199600,170995,1
8390355,226458,1
5496525,208933,1
1803521,48466,1
8889266,206548,1
12071086,217928,1
9697611,513801,1
11024429,645960,1
11388172,38182,1
7851803,280423,1
4396650,118765,1
13948474,809847,1
4078052,156206,1
5310001,42124,1
6571741,145421,1
10417836,312281,1
23518835,673937,1
24742053,1098571,1
1383913,7524,1
9346790,49480,1
2062687,24299,1
22498552,1183672,1
2561805,28880,1
2797281,92568,1
2726095,34246,1
10780134,452313,1
1399192,23758,1
5942364,133918,1
10702809,466332,1
7159894,121651,1
8508958,375110,1
4373033,88369,1
7817526,257592,1
23132904,1001508,1
10962407,687728,1
9659634,118375,1
5832804,241724,1
1215061,8564,1
2438202,68887,1
9468924,209819,1
6349795,244641,1
7818957,220848,1
8477607,418779,1
10429980,346815,1
8829724,340093,1
7047693,189689,1
10383135,490732,1
22560113,1506309,1
3607585,73512,1
24111360,1017562,1
8951136,122725,1
11892161,774266,1
10237056,395368,1
6395773,115746,1
9368840,231847,1
4593676,176475,1
2404494,62239,1
5465822,103981,1
12380325,268004,1
24378321,1275951,1
5237008,43544,1
7587237,186687,1
5831725,42567,1
12839106,7421,1
13907483,1123520,1
12998946,763829,1
4730909,88338,1
9933322,554595,1
13431791,1078260,1
21288270,843970,1
9351794,42371,1
4532238,140088,1
3358375,74183,1
11812278,640921,1
4466346,109750,1
1406385,21482,1
23970947,75149,1
13696191,469897,1
2088710,25424,1
13202092,115017,1
8175463,94779,1
12383636,757196,1
12797536,738659,1
9262855,460554,1
6282556,209987,1
2635417,44977,1
7904242,368142,1
1270241,7534,1
24448190,1514051,1
7839892,239274,1
11295692,376066,1
22568509,93313,1
4359968,67958,1
3225212,19031,1
7081041,247825,1
12405475,885487,1
21087230,1240881,1
13086931,716929,1
12259035,77547,1
9323852,79380,1
4065828,158937,1
4910889,8289,1
9806453,234303,1
22165083,1291011,1
12541937,389535,1
10616686,243862,1
8065744,338342,1
10529123,570375,1
12997451,569484,1
5421214,145183,1
1598937,36833,1
13415726,934301,1
7122657,49110,1
13134758,1002251,1
12885928,201145,1
12051334,234090,1
12302915,881962,1
21681517,667903,1
2479660,56243,1
21914520,1269401,1
8937829,341432,1
7866544,32971,1
21955450,193513,1
24820182,1338435,1
2533178,65039,1
12633357,95991,1
12434880,290081,1
4052794,9095,1
10684867,397269,1
24231161,380619,1
21114352,889671,1
6705348,236529,1
6154458,184260,1
7317283,292882,1
24125556,845394,1
5337673,134775,1
9026794,455829,1
6379478,93298,1
13553873,997862,1
6635153,231118,1
2741641,87758,1
24483541,1194858,1
5705670,222432,1
9751770,79034,1
11783481,30191,1
8175594,399082,1
3506565,37796,1
1745994,34339,1
11694392,315560,1
24067023,630376,1
8204094,306065,1
7107136,292065,1
9466892,117351,1
13887763,406538,1
1601983,35175,1
5889726,207458,1
4159671,163173,1
1754772,27960,1
13821865,264570,1
7928281,308196,1
1974163,21616,1
6314817,240007,1
9486627,389535,1
23583694,74974,1
1940540,19753,1
21456751,628195,1
7294898,235020,1
1494680,12300,1
21003583,766706,1
23915982,1440868,1
5787696,161639,1
11336036,663921,1
12202752,426090,1
4581484,184230,1
22179983,1325394,1
6272262,271654,1
8706805,405703,1
21904496,258612,1
7054403,274578,1
10553254,526630,1
4076292,142983,1
4326331,34395,1
4014892,89558,1
10927710,552082,1
9858385,230015,1
8471947,306284,1
2467548,20174,1
12964681,294923,1
7897304,339271,1
8286905,401046,1
12274314,520606,1
11969557,258611,1
21237093,1115701,1
10508913,598835,1
2235249,28420,1
7859709,7530,1
10620469,660432,1
6540076,283289,1
9776728,455476,1
2164238,66659,1
9222356,445468,1
8973626,297448,1
5869181,148122,1
10938238,558012,1
3879306,115925,1
20946144,765094,1
11497797,194210,1
1459930,32946,1
4028973,130117,1
6886411,240216,1
12444901,666368,1
4427562,42565,1
9182946,104024,1
9018982,183387,1
20835575,1110269,1
9186866,359117,1
13216942,1003677,1
2610372,34840,1
12941972,795102,1
23139443,1024322,1
3752825,125379,1
6512074,208073,1
12466847,305279,1
21203632,452226,1
7427710,159936,1
10904161,342882,1
22751508,967304,1
7912203,32945,1
21697994,1316443,1
3657637,46046,1
7450027,207581,1
8209649,365988,1
12443700,520190,1
7322256,340227,1
22662109,231846,1
24418101,1274749,1
21711405,57000,1
9304223,230209,1
2737091,32896,1
12776168,479349,1
22232879,995395,1
24633275,161833,1
4428467,169124,1
6831282,295820,1
5154543,15891,1
5389120,79381,1
5581582,223834,1
3669163,67329,1
9708414,139316,1
4708979,180116,1
22958463,1328689,1
6574603,73506,1
9125432,222100,1
21652707,490169,1
24301044,1292244,1
9038821,426373,1
3525801,25184,1
4374053,169028,1
24837058,1485266,1
6782627,237333,1
21003914,1128788,1
8738476,449043,1
21556585,1282158,1
9422820,448104,1
7189184,316517,1
5070159,214125,1
12023330,239306,1
7441899,143764,1
9336918,357256,1
13455076,1035425,1
9680885,284322,1
2005819,48619,1
9168952,453845,1
10237365,168750,1
12544205,128612,1
1025391,4932,1
11775460,808767,1
2467586,87956,1
3426600,10844,1
8003781,93736,1
6075520,103981,1
10850141,461761,1
22556133,1272719,1
22914005,20095,1
7821124,316944,1
2898044,93040,1
5270436,218877,1
20867380,508264,1
5759988,246225,1
21104273,765767,1
4114602,94778,1
3584326,123389,1
12494060,535092,1
23693108,23872,1
7495947,163090,1
8322422,422213,1
2059246,29320,1
3947767,44277,1
9869841,477369,1
21931361,472752,1
11770566,67707,1
9901261,457723,1
8294492,381203,1
4583227,191200,1
8384600,253235,1
6699546,272644,1
23534759,1639203,1
8989976,226628,1
23441728,471338,1
7619081,214355,1
10205560,194884,1
4092249,163981,1
4405852,160843,1
4195966,140274,1
7895693,304110,1
7263823,165067,1
9644153,471482,1
10334474,344248,1
8040884,359155,1
23283203,836456,1
22169797,1490651,1
7461069,125060,1
9838110,489087,1
10118757,153098,1
8546956,350719,1
23835036,716622,1
4517775,151419,1
6965479,99096,1
9303177,494605,1
23861938,1093957,1
3543024,93732,1
2411121,61183,1
24631001,1650192,1
1186434,9563,1
3169798,106722,1
21211406,914789,1
6985658,212761,1
22573781,291785,1
21285042,316953,1
2734926,74929,1
10372816,492447,1
5447357,201545,1
10354645,88255,1
11135534,676410,1
11346985,249864,1
10969066,70481,1
9267843,381557,1
11773542,567737,1
11754001,493813,1
8969736,42123,1
3860438,37629,1
9603501,73952,1
6780651,238007,1
22704798,1174425,1
9124363,102074,1
5939332,231017,1
6925505,295644,1
7035714,305517,1
6500865,261762,1
8649806,443561,1
2265438,61207,1
2506847,72765,1
5365289,142030,1
2355995,22839,1
11188382,432761,1
8626176,146232,1
8886382,262701,1
21283593,907376,1
13322710,753625,1
9405195,164837,1
5430080,234311,1
11788863,292818,1
24213802,1746098,1
2053044,51997,1
21794693,1361659,1
21545446,700760,1
8566968,208845,1
12629011,904335,1
12125682,823321,1
13111642,646582,1
8108673,380023,1
9485055,213746,1
10106452,409016,1
23521097,435862,1
8097878,102496,1
23462349,1375222,1
13732014,977067,1
12759869,762203,1
22633950,1476239,1
2638105,48466,1
13574490,1035236,1
5246472,74927,1
13353145,635377,1
5411183,177786,1
12864411,840813,1
22760879,1593322,1
2369527,37403,1
3098821,69071,1
5811994,231578,1
9444357,501474,1
11449001,578415,1
3687545,81692,1
3935681,77951,1
20962489,82967,1
11683449,530202,1
5277371,131331,1
12509636,103892,1
22115227,571733,1
2112079,21942,1
7369527,294943,1
1711113,36871,1
11083332,273764,1
24060827,1496767,1
7096199,164086,1
6189217,128309,1
24771167,20212,1
8057230,89619,1
6164892,258619,1
24035754,101257,1
13710125,1145651,1
1797655,39921,1
12604037,782302,1
6904171,181459,1
23186192,497764,1
22667644,853686,1
22297065,1435981,1
12240282,825460,1
6232180,122828,1
24234346,1530210,1
8609652,396771,1
13479368,113792,1
12599133,718632,1
12148160,793464,1
13229937,542437,1
5341290,113,1
2625305,45121,1
3648366,16244,1
2655380,83483,1
13463187,494108,1
22319832,782834,1
1348807,21505,1
9127316,294942,1
11474822,742975,1
21309349,909573,1
12322866,705291,1
6768657,301004,1
1887302,46064,1
4288264,115211,1
3921587,91596,1
8643467,296976,1
7439787,162627,1
7703521,157607,1
2758927,21148,1
2977435,9542,1
5481977,124205,1
9670509,281771,1
12453046,208578,1
3574195,104031,1
8145681,189935,1
7348397,65050,1
10740176,70276,1
23927573,1133180,1
7524111,316178,1
11413503,546387,1
6109215,264643,1
9691487,385586,1
2815291,42492,1
24287456,275068,1
11220583,346867,1
8264655,379380,1
10467007,119388,1
10768316,558502,1
21487211,392521,1
3069064,121905,1
3457812,130764,1
5992460,255626,1
2929865,113964,1
4723920,174205,1
12894991,650595,1
9135300,42451,1
12727622,402921,1
13951355,391549,1
2166522,16257,1
7731280,355805,1
21887137,1077646,1
23524928,1625203,1
24453990,745314,1
5181602,90194,1
2776872,84184,1
5203813,115014,1
7862408,232274,1
9008069,20271,1
9862226,388487,1
2048756,50948,1
10147928,245561,1
4970198,91939,1
12451397,612848,1
10971756,283020,1
4823824,187120,1
7802948,380302,1
1633830,42635,1
9500142,455487,1
11495199,424037,1
21505945,983899,1
23794703,1763272,1
5277437,42124,1
1523231,21243,1
8472192,301256,1
10329227,570370,1
12479581,753005,1
23849479,1769925,1
3157031,12532,1
12760888,39268,1
4911870,96108,1
4533116,37902,1
13469845,905321,1
8160162,316943,1
22454757,88463,1
10482714,64842,1
9929794,413672,1
3337675,129574,1
10507125,600725,1
1755483,41169,1
9305019,452398,1
8848997,20755,1
22697717,1519167,1
6975287,285874,1
13339797,927113,1
22324977,21914,1
8282025,303589,1
3268964,77450,1
1821960,46523,1
4370837,178426,1
1494923,20773,1
24363654,1285615,1
11703107,465879,1
1194494,15739,1
8326382,109588,1
7838042,339534,1
8724089,316416,1
3994796,121935,1
10272250,236632,1
12151010,724502,1
21928107,864860,1
3409806,84376,1
12500134,623618,1
13275925,78206,1
5108896,102860,1
10660938,365186,1
21078462,802391,1
3733815,84187,1
10129900,41400,1
7698427,182593,1
12445209,153098,1
13094113,940201,1
22922070,729923,1
7589504,341444,1
4593187,88726,1
22962404,192994,1
12504431,724317,1
5121820,43671,1
6202793,192591,1
7377270,19953,1
7315573,114780,1
13056567,296175,1
22391741,845180,1
13925681,389617,1
6424138,74188,1
9405955,161829,1
11115439,734607,1
3866292,129672,1
10316898,123538,1
8170964,151491,1
2902739,75333,1
2327781,68251,1
8889455,422494,1
6538676,266991,1
10653528,339335,1
5871523,176658,1
24222310,1097910,1
10743502,690624,1
8524699,436505,1
12529476,928197,1
12937927,340206,1
10829938,673041,1
4735306,130106,1
23200599,1096816,1
5605772,143130,1
3701161,140088,1
10587159,291465,1
6509154,264109,1
11517526,128065,1
8048299,153129,1
12477572,624572,1
8371461,209640,1
6573564,192160,1
10036777,284189,1
3314137,49013,1
21952290,765189,1
13075791,222379,1
9787630,126894,1
23557491,30310,1
2156394,33717,1
23314979,1552171,1
24384278,1937599,1
10191076,553857,1
12898092,964716,1
12001294,871930,1
7669198,253153,1
4697304,115396,1
22407460,1320292,1
9240633,428020,1
11455881,809322,1
13820073,544608,1
11473659,697528,1
5804073,207449,1
13564613,1139423,1
7115126,153067,1
5346334,219143,1
9137288,75051,1
21593968,1036138,1
2617872,45121,1
13596362,708520,1
10289338,554028,1
5409048,89909,1
21385533,1220301,1
4140791,23108,1
13094531,238885,1
12913174,432444,1
22367404,604218,1
2661578,25431,1
7980601,385372,1
9485676,503940,1
5602544,131219,1
8047796,399608,1
12877662,259837,1
10064202,378502,1
11939077,694650,1
9792730,452397,1
5864693,48433,1
4015886,80395,1
6157920,241724,1
11000654,709033,1
23227380,1218485,1
5429431,124621,1
13532882,308268,1
6293279,161477,1
11520684,265647,1
1843470,28819,1
4381914,173252,1
22110780,1012153,1
3057426,120814,1
23304862,1008052,1
4086225,43292,1
6802368,80598,1
2906137,2983,1
21226606,468447,1
6853331,276542,1
7301863,99040,1
9669228,56703,1
2792587,48436,1
1163005,16207,1
4592579,121655,1
5638061,30945,1
10470818,627135,1
4820689,207213,1
4338952,132517,1
12311017,523806,1
9863515,422205,1
7192304,254946,1
13844387,942117,1
2016733,22300,1
10093666,546601,1
3620274,127324,1
4067177,131058,1
4752488,91894,1
3573568,82438,1
7493140,158541,1
4190873,168300,1
13400028,973641,1
11280051,733925,1
7224052,240771,1
5710002,164026,1
9355100,397267,1
9227098,74937,1
8245329,391372,1
6830961,77680,1
7430094,43399,1
23367907,1261943,1
9428670,75092,1
10235651,271552,1
1705505,9679,1
24412993,67638,1
9799958,263986,1
1083611,11744,1
4158154,88688,1
11605268,676112,1
12990304,699308,1
3306782,130773,1
8593492,448681,1
8324006,314155,1
12621418,102616,1
7538959,20754,1
5403712,168750,1
8892613,394587,1
2967246,116419,1
13313360,1018490,1
13201978,527315,1
21134108,1125661,1
12205278,826234,1
10218394,496791,1
10534430,492277,1
4555586,5201,1
12750503,446288,1
23734946,1277549,1
13325415,128382,1
5661806,239605,1
23901639,580198,1
11994416,394247,1
10650566,172585,1
5553114,194311,1
13999440,532223,1
4311567,88160,1
23424758,1489478,1
4249669,51778,1
1761603,6909,1
11777252,115746,1
10629770,623440,1
6756949,141776,1
9930145,561202,1
12766641,470529,1
13143626,292817,1
4386441,63497,1
12503488,244765,1
3466709,20505,1
5069101,178884,1
12179948,437152,1
5768703,100540,1
23951695,676111,1
12654795,893631,1
9324092,19349,1
6065178,160381,1
11561391,765667,1
5469244,154622,1
8593074,290066,1
1299904,22161,1
10445293,389102,1
2786480,14407,1
7342226,142214,1
21490376,889551,1
21058147,230887,1
4358163,133597,1
8273377,175442,1
8473791,266227,1
9299366,461659,1
4612022,115718,1
1128103,9164,1
2789569,76304,1
9672144,231276,1
23236297,74937,1
11684303,357108,1
8756512,396847,1
8922304,310874,1
8691661,431498,1
3709475,88144,1
3433283,76534,1
5091228,176000,1
21306898,1304610,1
21494100,1155224,1
21669813,1393980,1
7821022,384640,1
10992764,515688,1
8440364,352328,1
21436381,501396,1
10519604,467423,1
2834932,19890,1
5397803,152557,1
6697098,49110,1
4697206,195345,1
12776849,582995,1
8478492,65390,1
9756148,445441,1
12994059,643222,1
13183539,1026003,1
3377528,103951,1
1609403,36871,1
10359496,161829,1
5086076,190082,1
4979216,201657,1
4863762,50309,1
3448894,124928,1
13579032,651732,1
7609215,271009,1
22129923,1205768,1
5795710,160130,1
4050595,61947,1
5472974,204242,1
21062943,756572,1
5675794,95935,1
3228396,79298,1
5285926,51918,1
13917594,589820,1
2949689,62685,1
9895400,348401,1
4912015,93735,1
1560215,32237,1
4555574,77948,1
22030744,1333006,1
2689308,36822,1
7344324,220447,1
8579450,353076,1
21765807,926922,1
11645591,137583,1
24709768,1951355,1
9867802,556688,1
11932616,272870,1
11659549,586393,1
2601913,83978,1
11867042,518158,1
8430712,402800,1
6826037,241240,1
21227710,75053,1
2063559,24945,1
7570377,241115,1
6179309,212679,1
5460840,160193,1
23779384,42727,1
3171036,110982,1
6593284,74546,1
8856069,3253,1
2024601,39921,1
21374597,956682,1
9818019,465096,1
1636758,30611,1
6798088,275173,1
5703142,77975,1
2972787,89407,1
4091351,166861,1
5057336,109864,1
1586123,37679,1
2658285,92669,1
5096969,107647,1
6410526,274758,1
2588694,93157,1
13006413,792543,1
12993747,923891,1
13003969,153067,1
10798669,143089,1
24049905,1334944,1
2399521,58784,1
10498977,412573,1
12831237,498436,1
8201678,352933,1
8022861,73498,1
21065143,795240,1
22543431,1322709,1
2822940,60233,1
1098821,12808,1
12981850,952528,1
5845408,183176,1
12574538,574370,1
2926634,30857,1
10561795,610166,1
9273074,482104,1
11311055,78347,1
1984620,53210,1
12421938,785479,1
1303446,11016,1
2543389,23950,1
13270014,118213,1
13616219,90921,1
21884197,1134737,1
11878934,314954,1
5985377,128535,1
4165764,147038,1
23394476,1649793,1
2475568,88085,1
4512532,170258,1
11383827,689648,1
23206146,1213262,1
4968577,138296,1
12536992,887821,1
12013668,632334,1
8188005,273387,1
5121324,152028,1
7077200,241048,1
4388316,38217,1
10628626,364063,1
7681022,283898,1
2823305,8260,1
7902319,75092,1
6115149,238746,1
8403559,387033,1
6882165,134615,1
12465704,391526,1
12558476,735778,1
23950174,67631,1
5026143,139136,1
6535945,129791,1
4046487,142689,1
13469972,896032,1
1986731,44056,1
10413701,217316,1
24489823,602768,1
1796825,51996,1
11464278,218004,1
9443568,20215,1
4869407,94719,1
12158120,311940,1
8453780,252893,1
9406856,161829,1
23660400,1553431,1
3586680,106055,1
7973784,257666,1
9936760,262916,1
5574975,71262,1
5986516,236385,1
3067162,119278,1
8927064,293275,1
2655838,6381,1
13123761,921344,1
4899212,172833,1
8785260,67742,1
9041079,252408,1
6029532,155294,1
4909273,91192,1
2606114,19890,1
4417616,180776,1
6887173,27821,1
8601292,241198,1
9429364,94233,1
11695532,706270,1
13457085,770909,1
4764732,109745,1
24181282,1314820,1
6884376,231548,1
23209423,495497,1
7776190,191489,1
12006889,583987,1
4889353,61154,1
13558567,851475,1
10730130,455830,1
9863922,384468,1
9095166,113504,1
11412364,487860,1
12151168,794764,1
1837395,21986,1
13131091,754079,1
7706441,342308,1
5690688,181205,1
10828004,620855,1
10245514,384133,1
12024286,407293,1
5635593,237214,1
7644858,263438,1
21639543,519186,1
11878341,343376,1
21815411,1134308,1
5074599,85988,1
2257307,8033,1
5117504,208131,1
9037764,19350,1
1692740,19625,1
12852514,608036,1
24489804,946936,1
7444534,238746,1
4756977,185810,1
6956781,222066,1
5791129,246225,1
6760137,294942,1
7021379,298452,1
11429494,434907,1
20819120,949451,1
7045670,230590,1
1436972,9545,1
8483049,147763,1
10363917,561186,1
24353484,1496378,1
6268391,270026,1
22856588,1556990,1
6017957,231038,1
8184598,385961,1
3321396,87998,1
1955118,43768,1
11591796,376625,1
21458530,98356,1
1229200,2837,1
8974487,474971,1
7789026,378406,1
4763810,67510,1
2127874,68213,1
3017995,107957,1
3844736,109944,1
4607387,114732,1
2421058,1595,1
21565687,1123606,1
7391443,206637,1
12480370,682950,1
7974030,394075,1
12221428,651226,1
13140633,380619,1
5832334,236745,1
6432001,20780,1
6788363,86710,1
6106045,89278,1
13061594,879526,1
12639546,846976,1
5981078,231055,1
11075655,461525,1
9905176,505217,1
23747657,368844,1
1803338,8289,1
12941150,777640,1
9793212,447642,1
10400359,528020,1
9459573,417802,1
12492613,585772,1
3600041,42406,1
24462008,1634059,1
9671549,87609,1
13319442,986422,1
12152236,743804,1
9347999,67631,1
11758890,293086,1
2978959,28021,1
9733688,161129,1
2697630,49497,1
23401630,858366,1
1729728,38983,1
12724512,726704,1
24102130,181446,1
23594692,76057,1
6291924,262502,1
3114780,28185,1
2316908,34550,1
2371452,8289,1
9936927,297701,1
7852285,312331,1
7278941,62425,1
1843764,21426,1
9049096,81207,1
4928837,202322,1
9312431,244522,1
2481666,39882,1
12378858,356495,1
13988785,1207136,1
9369135,214567,1
5216589,190455,1
5589146,170230,1
8068660,239252,1
9783929,273877,1
5509255,236561,1
7039537,9936,1
6135155,105788,1
9398233,362666,1
7034349,58276,1
12118479,638542,1
4123992,78798,1
9546562,20041,1
9578731,163604,1
22186881,173443,1
2918371,115172,1
10427899,364502,1
10159788,110100,1
9758539,467188,1
12367617,389800,1
10999850,298665,1
22931974,1141984,1
3594328,145308,1
10971932,686043,1
20805483,292631,1
6626221,150700,1
24636692,437995,1
4574965,66752,1
5611073,235783,1
4763084,198656,1
7506238,99487,1
23231175,1565855,1
23133328,1054802,1
5352565,127645,1
2103751,61599,1
12170993,150878,1
9867076,409532,1
